1, 0.49967193102922103
2, 0.49958037689784085
3, 0.49959563591973755
4, 0.49964141298542764
5, 0.4997634851606012
6, 0.49961089494163424
7, 0.49965667200732433
8, 0.4994583047226673
9, 0.49964141298542764
10, 0.4994430457007706
11, 0.4992904554818036
12, 0.4997787441824979
13, 0.4994583047226673
14, 0.4992904554818036
15, 0.4994430457007706
16, 0.49948882276646067
17, 0.49958037689784085
18, 0.4994430457007706
19, 0.49964141298542764
20, 0.4996871900511177
21, 0.49951934081025406
22, 0.4994583047226673
23, 0.49953459983215076
24, 0.49965667200732433
25, 0.49951934081025406
26, 0.49950408178835737
27, 0.4994430457007706
28, 0.49961089494163424
29, 0.49961089494163424
30, 0.49958037689784085
31, 0.49951934081025406
32, 0.4994125276569772
33, 0.4994125276569772
34, 0.4994430457007706
35, 0.49964141298542764
36, 0.4994430457007706
37, 0.499473563744564
38, 0.4994430457007706
39, 0.49950408178835737
40, 0.4994430457007706
41, 0.49950408178835737
42, 0.4994430457007706
43, 0.49964141298542764
44, 0.49959563591973755
45, 0.49965667200732433
46, 0.49948882276646067
47, 0.4994277866788739
48, 0.4994125276569772
49, 0.49965667200732433
50, 0.49948882276646067
51, 0.4993820096131838
52, 0.49956511787594415
53, 0.49958037689784085
54, 0.4994430457007706
55, 0.49965667200732433
56, 0.49948882276646067
57, 0.49950408178835737
58, 0.4994277866788739
59, 0.4994125276569772
60, 0.49950408178835737
61, 0.49948882276646067
62, 0.49962615396353094
63, 0.49956511787594415
64, 0.4997329671168078
65, 0.49950408178835737
66, 0.4994277866788739
67, 0.49965667200732433
68, 0.49964141298542764
69, 0.4994430457007706
70, 0.49964141298542764
71, 0.49950408178835737
72, 0.49965667200732433
73, 0.4996871900511177
74, 0.4996871900511177
75, 0.4993820096131838
76, 0.49967193102922103
77, 0.49948882276646067
78, 0.49958037689784085
79, 0.4994125276569772
80, 0.4994583047226673
81, 0.49953459983215076
82, 0.4994430457007706
83, 0.49950408178835737
84, 0.4994277866788739
85, 0.49964141298542764
86, 0.49964141298542764
87, 0.49922941939421683
88, 0.4994430457007706
89, 0.49948882276646067
90, 0.49954985885404746
91, 0.4997024490730144
92, 0.49958037689784085
93, 0.499320973525597
94, 0.49950408178835737
95, 0.4997329671168078
96, 0.49950408178835737
97, 0.4993362325474937
98, 0.49948882276646067
99, 0.4996871900511177
100, 0.499473563744564
