1, 0.4992599374380102
2, 0.49948882276646067
3, 0.49950408178835737
4, 0.4997634851606012
5, 0.4993820096131838
6, 0.4994430457007706
7, 0.49953459983215076
8, 0.49951934081025406
9, 0.4993820096131838
10, 0.4993362325474937
11, 0.4992599374380102
12, 0.4993514915693904
13, 0.4992751964599069
14, 0.49951934081025406
15, 0.4993362325474937
16, 0.4994430457007706
17, 0.4993362325474937
18, 0.4994583047226673
19, 0.4994125276569772
20, 0.49961089494163424
21, 0.4994430457007706
22, 0.49924467841611353
23, 0.49950408178835737
24, 0.49965667200732433
25, 0.4993057145037003
26, 0.4992904554818036
27, 0.4993820096131838
28, 0.49965667200732433
29, 0.49961089494163424
30, 0.49961089494163424
31, 0.4994125276569772
32, 0.49913786526283666
33, 0.49965667200732433
34, 0.49950408178835737
35, 0.4994430457007706
36, 0.4993820096131838
37, 0.4992599374380102
38, 0.4994125276569772
39, 0.49959563591973755
40, 0.49954985885404746
41, 0.4992904554818036
42, 0.4997634851606012
43, 0.49956511787594415
44, 0.49958037689784085
45, 0.49950408178835737
46, 0.49967193102922103
47, 0.4994430457007706
48, 0.49964141298542764
49, 0.49950408178835737
50, 0.49958037689784085
51, 0.49950408178835737
52, 0.4994277866788739
53, 0.4997634851606012
54, 0.49950408178835737
55, 0.49919890135042344
56, 0.4997329671168078
57, 0.49961089494163424
58, 0.4994583047226673
59, 0.49951934081025406
60, 0.4997482261387045
61, 0.49961089494163424
62, 0.49948882276646067
63, 0.49965667200732433
64, 0.4994430457007706
65, 0.49959563591973755
66, 0.49958037689784085
67, 0.49950408178835737
68, 0.49964141298542764
69, 0.49956511787594415
70, 0.4992599374380102
71, 0.49950408178835737
72, 0.4993667505912871
73, 0.4994125276569772
74, 0.49950408178835737
75, 0.4994430457007706
76, 0.49948882276646067
77, 0.49964141298542764
78, 0.49961089494163424
79, 0.49948882276646067
80, 0.4994583047226673
81, 0.49965667200732433
82, 0.49964141298542764
83, 0.499320973525597
84, 0.4994583047226673
85, 0.4992751964599069
86, 0.4993667505912871
87, 0.4994430457007706
88, 0.49954985885404746
89, 0.49953459983215076
90, 0.49958037689784085
91, 0.49950408178835737
92, 0.4993820096131838
93, 0.49964141298542764
94, 0.49950408178835737
95, 0.499320973525597
96, 0.4994125276569772
97, 0.49953459983215076
98, 0.49951934081025406
99, 0.499320973525597
100, 0.49951934081025406

